transcript_id,company_ticker,filing_date,filing_year,mean_evasion_score,evasion_variance,max_evasion_score,n_pairs,car_3day,car_direction,car_date_estimated,revenue_growth,gross_margin,operating_margin,roa,lm_positive,lm_negative,lm_uncertainty,lm_litigious,prepared_remarks_fallback
000119312520216485,MYO,2020-08-11,2020,21.875,66.96428571428571,31.25,8,0.213996717716714,1,False,-14.83467159981947,0.5121513178583491,-3.3177034440186817,-0.2562291156799854,0.0083972252646951,0.0109529025191675,0.0124132895217232,0.0018254837531945,False
000156459020003494,NBIX,2020-02-05,2020,33.035714285714285,158.82554945054943,56.25,14,0.0790888323008431,1,False,9.90544799639802,,,0.0260336906584992,0.0147347740667976,0.0068762278978389,0.0098231827111984,0.0014734774066797,False
000007660519000024,PATK,2019-02-19,2019,23.95833333333333,162.1685606060606,37.5,12,-0.061858702996736,0,False,-7.6378058173763215,0.1819710058714898,,0.0219049065528726,0.0185185185185185,0.0073260073260073,0.0115995115995116,0.0028490028490028,False
000007660519000065,PATK,2019-04-29,2019,29.464285714285715,140.7967032967033,43.75,14,0.0439164633113016,1,False,14.496499507728569,0.1751806095840636,0.0589032221999348,0.0153846267370334,0.0193236714975845,0.0103864734299516,0.0089371980676328,0.0019323671497584,False
000007660519000106,PATK,2019-07-29,2019,21.875,172.77644230769232,50.0,14,0.044676886267327,1,False,0.8220736643769174,0.1837209605719336,0.0737568042686287,0.0205993930482308,0.0120922384701912,0.0095613048368953,0.0092800899887514,0.0022497187851518,False
000007660519000127,PATK,2019-10-30,2019,27.63157894736842,240.08589181286547,62.5,19,0.0771205062112923,1,False,0.0,0.1842768984044112,0.0660736930973213,0.0146899312949218,0.0138178096212896,0.0104912998976458,0.0102354145342886,0.0025588536335721,False
000007660520000041,PATK,2020-02-19,2020,20.83333333333333,202.2058823529412,56.25,18,-0.0097206046635051,0,False,-2.954152875556796,0.1807720307210716,,0.0135853807597996,0.0144996434513905,0.0080817684811029,0.0083194675540765,0.0023769907297361,False
000007660520000069,PATK,2020-05-05,2020,23.75,190.8482142857143,43.75,15,-0.0642619506888165,0,False,7.238379499872602,0.1858028756075705,0.066661349010237,0.0139190543951416,0.0129101667563206,0.0141653218576295,0.0087860857091626,0.0017930787161556,False
000117494719000249,RGR,2019-02-22,2019,27.43055555555556,184.4618055555556,50.0,18,0.0619160922563739,1,False,5.373004480403671,0.2794560811089737,,0.0365807136130085,0.0145214521452145,0.0059405940594059,0.0099009900990099,0.0026402640264026,False
000117494719000951,RGR,2019-08-02,2019,29.347826086956523,388.6178359683794,62.5,23,0.0619160922563739,1,False,-15.52977490156876,0.2315190648714302,0.0774948354078211,0.0194224674915944,0.0107681263460157,0.0129217516152189,0.0107681263460157,0.0028715003589375,False
